ID_OKE;wojewodztwo;powiat;gmina;typ_gminy;kod_teryt_gminy;RSPO;ID_szkoły;nazwa_szkoly;miejscowosc;ulica_nr;typ_placowki;rodzaj_placowki;czy_publiczna;O_otrzymali_swiadectwo_dojrzałosci;O_liczba_zdających;O_zdawalnosc;PPP_liczba_zdajacych;PPP_liczba_laureatow;PPP_zdawalnosc;PPP_mean;PPP_std;PPP_median;PPP_mode;PPU_liczba_zdajacych;PPU_zdawalnosc;PPU_mean;APP_liczba_zdajacych;APP_liczba_laureatow;APP_zdawalnosc;APP_mean;APP_std;APP_median;APP_mode;APU_liczba_zdajacych;APU_zdawalnosc;APU_mean;MP_liczba_zdajacych;MP_liczba_laureatow;MP_zdawalnosc;MP_mean;MP_std;MP_median;MP_mode;AR_liczba_zdajacych;AR_liczba_laureatow;AR_mean;AR_std;AR_median;AR_mode;PR_liczba_zdajacych;PR_liczba_laureatow;PR_mean;PR_std;PR_median;PR_mode
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;12666;046101-3811N;V LICEUM OGÓLNOKSZTAŁCĄCE IM. IGNACEGO JANA PADEREWSKIEGO W BYDGOSZCZY;Bydgoszcz;ul. Szarych Szeregów 4a;liceum;dla młodzieży;Tak;94;96;97.91666667;96;;100;63.375;15.49680747;65;67;96;100;68;97;;100;86.78350515;16.28687841;95;98;96;100;78.05208333;96;;97.91666667;62.16666667;19.91788699;64;68;79;;73.25316456;23.27625419;82;90;23;;39.7826087;25.81364068;37;23
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;14346;046101-3932T;TECHNIKUM MECHANICZNE NR 10 IM. FRANCISZKA SIEMIRADZKIEGO Z ODDZIAŁAMI MISTRZOSTWA SPORTOWEGO W BYDGOSZCZY;Bydgoszcz;ul. św. Trójcy 37;technikum;dla młodzieży;Tak;142;155;91.61290323;155;;94.83870968;47.83870968;15.32044128;50;52;155;98.06451613;58.83870968;155;;99.35483871;82.67096774;20.71188211;93;98;155;99.35483871;79.12903226;155;;94.19354839;68.77419355;23.64510408;74;92;139;;64.76258993;25.06641042;70;87;5;;11;13.50555441;0;0
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;13830;046101-4031C;TECHNIKUM LOGISTYCZNO-SPOŻYWCZE NR 13 W BYDGOSZCZY;Bydgoszcz;ul. Toruńska 174;technikum;dla młodzieży;Tak;42;53;79.24528302;56;;92.45283019;42.96428571;15.27131331;46;48;53;100;46.16981132;56;;88.67924528;62.46428571;27.44602774;63.5;97;54;94.33962264;58.66666667;56;;83.01886792;39.89285714;16.70508752;39;24;33;;42.42424242;26.47243312;42;5;5;;25.8;29.30801938;3;3
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;5503;046101-4310Y;II SPOŁECZNE LICEUM OGÓLNOKSZTAŁCĄCE;Bydgoszcz;ul. Wincentego Pola 19;liceum;dla młodzieży;Nie;5;9;55.55555556;9;;100;55.66666667;11.79453734;55;55;9;100;54.33333333;9;;77.77777778;54;32.25247622;40;30;9;100;53;9;;55.55555556;35.33333333;25.68181371;28;;7;;41.57142857;35.80046745;20;13;4;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;8834;046101-5315W;"PRYWATNE LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PRZYSZŁOŚĆ"" W BYDGOSZCZY";Bydgoszcz;ul. Wojska Polskiego 46A;liceum;dla dorosłych;Nie;0;4;;4;;;;;;;4;;;4;;;;;;;4;;;4;;;;;;;3;;;;;;1;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;8884;046101-5336D;"PRYWATNE TECHNIKUM INFORMATYCZNE ""PRZYSZŁOŚĆ"" W BYDGOSZCZY";Bydgoszcz;ul. Wojska Polskiego 46A;technikum;dla młodzieży;Nie;2;2;;2;;;;;;;2;;;2;;;;;;;2;;;2;;;;;;;2;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;4569;046101-54115;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH;Bydgoszcz;ul. Fordońska 120;liceum;dla dorosłych;Nie;7;34;20.58823529;36;;70.58823529;34.27777778;17.50017637;37.5;43;34;85.29411765;38.02941176;37;;67.64705882;47.59459459;30.23016165;42;12;34;76.47058824;45.32352941;38;;20.58823529;19.35135135;9.277162358;18;14;21;;42.4;29.62330164;30;12;2;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;4100;046101-6235G;SZKOŁA TECHNICZNA IM. 1 POMORSKIEJ BRYGADY LOGISTYCZNEJ BYDGOSKIEGO ZAKŁADU DOSKONALENIA ZAWODOWEGO W BYDGOSZCZY;Bydgoszcz;ul. Fordońska 120;technikum;dla młodzieży;Nie;38;69;55.07246377;71;;85.50724638;45.35211268;18.36722325;47;53;69;88.4057971;46.72463768;71;;84.05797101;59.92957746;27.67992304;62;15;69;92.75362319;62.85507246;71;;56.52173913;33.88732394;20.52792622;28;16;33;;47.81818182;23.0381167;47;38;7;;12;11.56348934;3;3
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;18608;046101-6334A;TECHNIKUM TEB EDUKACJA W BYDGOSZCZY;Bydgoszcz;ul. Dworcowa 71;technikum;dla młodzieży;Nie;22;33;66.66666667;33;;84.84848485;38.84848485;13.4505181;40;35;33;90.90909091;47.6969697;33;;90.90909091;78.6969697;23.13135724;88;98;33;96.96969697;73.78787879;33;;72.72727273;35.51515152;18.76185881;32;32;32;;53.34375;26.53136042;58;17;1;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;12059;046101-6410X;XII LICEUM OGÓLNOKSZTAŁCĄCE W BYDGOSZCZY;Bydgoszcz;ul. Puszczykowa 11;liceum;dla młodzieży;Tak;17;18;94.44444444;18;;100;58.88888889;10.1865319;59;40;18;100;62.27777778;18;;100;73.94444444;20.29360113;77.5;93;18;100;68.66666667;18;;94.44444444;51;18.64582169;48;60;13;;52.84615385;22.860265;58;58;2;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;124007;046101-73156;"ZAOCZNE LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""COSINUS PLUS"" W BYDGOSZCZY";Bydgoszcz;ul. Dworcowa 7;liceum;dla dorosłych;Nie;16;41;39.02439024;42;;65.85365854;36.83333333;18.5484137;37;30;49;87.80487805;36.67346939;44;;73.17073171;53.93023256;30.8072744;55;13;49;85.36585366;51.16326531;44;;39.02439024;23.45454545;13.47296037;20;10;23;;50.26086957;29.48428821;40;8;3;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;4931;046101-8011A;LICEUM OGÓLNOKSZTAŁCĄCE EDUKACJI INNOWACYJNEJ W BYDGOSZCZY;Bydgoszcz;ul. Maksymiliana Piotrowskiego 12-14;liceum;dla młodzieży;Nie;27;39;69.23076923;40;;89.74358974;46.55;15.95297778;47.5;42;40;92.30769231;57.6;41;;94.87179487;71.56097561;24.33109902;78;97;39;94.87179487;66.25641026;40;;71.79487179;35.65;17.96044264;31;22;29;;56.75862069;23.96643511;50;48;5;;17.8;15.85433695;20;0
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;12941;046101-8211O;XXI LICEUM OGÓLNOKSZTAŁCĄCE IM. SYNÓW PUŁKÓW INTEGRACYJNE W BYDGOSZCZY;Bydgoszcz;ul. Adama Grzymały Siedleckiego 11;liceum;dla młodzieży;Tak;9;11;81.81818182;11;;81.81818182;48.63636364;20.94700121;57;43;11;90.90909091;57;10;;90;65.8;27.90268804;65;58;10;100;59;11;;81.81818182;42.54545455;24.45167269;34;18;6;;55;36.62421785;52.5;;2;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;12494;046101-84112;I LICEUM OGÓLNOKSZTAŁCĄCE IM. CYPRIANA KAMILA NORWIDA Z ODDZIAŁAMI DWUJĘZYCZNYMI W BYDGOSZCZY;Bydgoszcz;ul. Plac Wolności 9;liceum;dla młodzieży;Tak;177;177;100;178;;100;76.59550562;10.95313726;78;82;177;100;69.50282486;176;;100;95.59090909;7.544769958;98;100;175;100;89.95428571;178;;100;87.25842697;12.91939409;92;100;162;;85.29012346;14.31595937;90;95;42;;54.64285714;18.95586532;57;31
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;119312;046101-85328;TECHNIKUM KOLEJOWE IM. MIKOŁAJA KOPERNIKA W BYDGOSZCZY;Bydgoszcz;ul. Unii Lubelskiej 4C;technikum;dla młodzieży;Nie;61;67;91.04477612;69;;92.53731343;47.50724638;20.03230955;48;18;67;98.50746269;53.95522388;67;;98.48484848;66.35820896;21.03494001;65;62;66;96.96969697;63;68;;97.01492537;43.88235294;20.20449092;41;42;28;;49.92857143;24.88965444;52;17;2;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;8874;046101-87115;"PRYWATNE LICEUM OGÓLNOKSZTAŁCĄCE ""PRZYSZŁOŚĆ"" W BYDGOSZCZY";Bydgoszcz;ul. Wojska Polskiego 46A;liceum;dla młodzieży;Nie;9;10;90;10;;90;57.6;15.50612782;58.5;52;10;100;62.3;10;;100;87.3;12.9;92;97;10;100;86.6;10;;90;56.4;19.93589727;59;56;8;;75.375;16.2090831;75;;1;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;276009;046101-917NE;BRANŻOWA SZKOŁA II STOPNIA NR 1 W BYDGOSZCZY;Bydgoszcz;ul. Toruńska 44;branzowa;nie dotyczy;Tak;7;14;50;14;;71.42857143;32.28571429;15.95273631;38.5;45;14;71.42857143;39.64285714;14;;78.57142857;57.71428571;31.11597792;60;25;14;92.85714286;59.85714286;14;;50;24.42857143;15.08411788;19;10;4;;;;;;2;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;276010;046101-927N3;BRANŻOWA SZKOŁA II STOPNIA NR 2 W BYDGOSZCZY;Bydgoszcz;ul. Słoneczna 19;branzowa;nie dotyczy;Tak;4;18;22.22222222;18;;66.66666667;31.61111111;11.81401658;35;27;18;100;45.61111111;18;;72.22222222;52.44444444;27.34191374;48;48;18;88.88888889;57.77777778;18;;22.22222222;21.22222222;9.823755536;19;12;9;;54.22222222;25.59851462;53;;3;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;18605;046101-93110;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W BYDGOSZCZY";Bydgoszcz;ul. Sielska 34;liceum;dla dorosłych;Nie;1;5;20;6;;40;22.5;13.62289739;21.5;;5;100;52.6;6;;80;33.5;19.58528359;37.5;42;5;80;31.4;6;;20;13.33333333;5.374838499;12;12;4;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;5012;046101-9731E;TECHNIKUM MENEDŻERSKIE W BYDGOSZCZY;Bydgoszcz;ul. Toruńska 55-57;technikum;dla młodzieży;Nie;45;55;81.81818182;55;;94.54545455;55.30909091;18.0462766;60;60;55;100;65.2;55;;94.54545455;73.05454545;24.41193313;78;98;55;98.18181818;72.49090909;55;;83.63636364;48.10909091;23.29078845;46;24;39;;53.15384615;28.14936212;52;37;8;;20.5;14.36140662;26;29
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;4846;046101-A432T;TECHNIKUM INFORMATYKI EDUKACJI INNOWACYJNEJ W BYDGOSZCZY;Bydgoszcz;ul. Maksymiliana Piotrowskiego 12-14;technikum;dla młodzieży;Nie;12;17;70.58823529;18;;82.35294118;36.5;17.65172324;37.5;37;17;94.11764706;46.70588235;17;;87.5;65.23529412;28.88420984;80;43;16;93.75;71.3125;18;;82.35294118;42.33333333;22.72785858;36;24;9;;49;28.51120637;50;50;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;8629;046101-A63NA;"PRYWATNE TECHNIKUM LOGISTYCZNE ""PRZYSZŁOŚĆ"" W BYDGOSZCZY";Bydgoszcz;ul. Wojska Polskiego 46A;technikum;dla młodzieży;Nie;1;1;;1;;;;;;;1;;;1;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;130870;046101-AQ1NK;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ŻAK"" W BYDGOSZCZY";Bydgoszcz;ul. 11 Listopada 4;liceum;dla dorosłych;Nie;1;11;9.090909091;11;;72.72727273;40.81818182;16.07266557;45;50;11;63.63636364;30.27272727;11;;45.45454545;45.45454545;31.20129262;28;;11;63.63636364;46.90909091;11;;18.18181818;16;7.769403862;16;16;2;;;;;;;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;131044;046101-AR1N9;MIĘDZYNARODOWE LICEUM SOKRATES Z ODDZIAŁAMI MIĘDZYNARODOWYMI W BYDGOSZCZY;Bydgoszcz;ul. Toruńska 55-57;liceum;dla młodzieży;Nie;31;34;91.17647059;35;;100;61.74285714;18.27151234;62;58;34;100;63.52941176;34;;100;91.26470588;10.28222002;95;97;33;100;84.24242424;35;;91.17647059;59.71428571;24.50022907;62;42;33;;72.33333333;21.71114316;78;77;10;;53.2;28.90605473;34;26
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;266625;046101-AS1NY;AKADEMICKIE LICEUM OGÓLNOKSZTAŁCĄCE W BYDGOSZCZY;Bydgoszcz;ul. Fordońska 120;liceum;dla młodzieży;Nie;10;28;35.71428571;29;;78.57142857;42.62068966;19.48547433;42;37;28;100;52.5;29;;85.71428571;57.75862069;24.66975696;58;85;28;100;68.59259259;29;;35.71428571;24.68965517;15.05187226;20;18;26;;32.34615385;24.57475613;21.5;13;4;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;276177;046101-AU1NC;XXII LICEUM OGÓLNOKSZTAŁCĄCE BYDGOSKIEGO ZAKŁADU DOSKONALENIA ZAWODOWEGO W BYDGOSZCZY;Bydgoszcz;ul. Fordońska 120;liceum;dla młodzieży;Nie;15;24;62.5;24;;91.66666667;45;16.59568217;45;15;24;91.66666667;51.83333333;24;;79.16666667;58.91666667;27.33574684;61;30;24;91.66666667;59.70833333;24;;62.5;31;18.11997057;28;24;18;;40.22222222;26.50902479;41.5;5;18;;21.83333333;20.87329501;24.5;0
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;268436;046101-AX3N1;TECHNIKUM DLA MŁODZIEŻY W BYDGOSZCZY;Bydgoszcz;ul. Fordońska 120;technikum;dla młodzieży;Nie;4;7;57.14285714;7;;85.71428571;43.28571429;12.86983501;48;;7;100;70.28571429;7;;85.71428571;76.14285714;28.74234592;92;;7;100;82.71428571;7;;57.14285714;35.14285714;19.85251745;28;;3;;;;;;2;;;;;
1;Kujawsko-Pomorskie;Bydgoszcz;Bydgoszcz;gmina miejska;0461011;268437;046101-AY3NQ;TECHNIKUM ANALITYKI W BYDGOSZCZY;Bydgoszcz;ul. Fordońska 120;technikum;dla młodzieży;Nie;2;3;;3;;;;;;;3;;;3;;;;;;;3;;;3;;;;;;;;;;;;;;;;;;
1;Kujawsko-Pomorskie;chełmiński;Chełmno;gmina miejska;0404011;5223;040401-0132L;TECHNIKUM W CHEŁMNIE;Chełmno;ul. Szkolna 14;technikum;dla młodzieży;Tak;41;42;97.61904762;42;;97.61904762;54.38095238;17.00413448;52;52;42;97.61904762;56.5;41;;100;80.34146341;20.67000862;88;98;41;100;83.90243902;42;;100;65.71428571;19.52566774;64;56;28;;66.35714286;25.73659746;73.5;90;;;;;;
1;Kujawsko-Pomorskie;chełmiński;Chełmno;gmina miejska;0404011;5098;040401-0211T;I LICEUM OGÓLNOKSZTAŁCĄCE IM. MIKOŁAJA KOPERNIKA W CHEŁMNIE;Chełmno;ul. Dominikańska 35;liceum;dla młodzieży;Tak;59;60;98.33333333;60;;98.33333333;66.65;16.39799276;70;80;60;100;68.25;60;;100;83.05;18.40237756;90;97;60;100;73.21666667;60;;98.33333333;70.66666667;20.11522364;72;58;41;;70.6097561;21.6804712;77;87;13;;52.15384615;30.25239;60;29
1;Kujawsko-Pomorskie;chełmiński;Chełmno;gmina miejska;0404011;123309;040401-0931A;SZKOŁA TECHNICZNA IM. KORPUSU KADETÓW NR 2 BYDGOSKIEGO ZAKŁADU DOSKONALENIA ZAWODOWEGO W CHEŁMNIE;Chełmno;Aleja 3 Maja 5;technikum;dla młodzieży;Nie;36;44;81.81818182;44;;95.45454545;50.25;14.80498227;47.5;55;44;100;64.54545455;44;;93.18181818;57.72727273;27.39970441;57;30;44;100;67.93181818;44;;86.36363636;41.81818182;16.44173283;39;26;24;;47.75;30.63256709;36;18;5;;17.8;17.98221343;20;0
1;Kujawsko-Pomorskie;chełmiński;Stolno;gmina wiejska;0404062;9946;040406-0131D;TECHNIKUM W GRUBNIE;Grubno;56;technikum;dla młodzieży;Tak;35;44;79.54545455;44;;88.63636364;47.65909091;17.21778043;47;37;44;93.18181818;53.02272727;44;;93.02325581;62.95454545;27.07141611;66;30;43;97.6744186;72.81395349;44;;86.36363636;47.86363636;20.22778345;44;44;23;;57.2173913;20.4407022;62;62;;;;;;
1;Kujawsko-Pomorskie;golubsko-dobrzyński;Golub-Dobrzyń;gmina miejska;0405011;106878;040501-0132Y;TECHNIKUM IM. BŁĘKITNEJ ARMII W GOLUBIU-DOBRZYNIU;Golub-Dobrzyń;ul. Kilińskiego 31;technikum;dla młodzieży;Tak;27;31;87.09677419;31;;96.77419355;50.25806452;10.91009518;52;52;31;100;65.93548387;31;;90.32258065;59.67741935;27.20932845;58;45;31;100;65.64516129;31;;93.5483871;58.83870968;20.15919989;52;42;8;;66.75;19.28568122;64;;1;;;;;
1;Kujawsko-Pomorskie;golubsko-dobrzyński;Golub-Dobrzyń;gmina miejska;0405011;104506;040501-0311V;LICEUM OGÓLNOKSZTAŁCĄCE IM. ANNY WAZÓWNY W GOLUBIU-DOBRZYNIU;Golub-Dobrzyń;ul. PTTK 28;liceum;dla młodzieży;Tak;59;63;93.65079365;64;;100;58.015625;14.57040256;60;50;63;100;83.15873016;64;;93.65079365;73.359375;28.03868265;86;95;63;100;66.36507937;64;;98.41269841;70.4375;22.24429351;73;100;47;;58.19148936;23.31435344;65;65;21;;45.57142857;27.70520224;49;3
1;Kujawsko-Pomorskie;golubsko-dobrzyński;Golub-Dobrzyń;gmina miejska;0405011;273001;040501-091NZ;LICEUM SZTUK PLASTYCZNYCH;Golub-Dobrzyń;ul. Stefana Żeromskiego 11;liceum;nie dotyczy;Tak;5;6;83.33333333;6;;83.33333333;43;17.12697677;46.5;60;6;100;54.83333333;6;;100;72.66666667;21.05284357;78.5;92;6;100;89.33333333;6;;83.33333333;39.33333333;18.9970758;37;44;5;;55;22.70682717;68;;1;;;;;
1;Kujawsko-Pomorskie;golubsko-dobrzyński;Kowalewo Pomorskie;miasto;0405044;104807;040504-0136Z;TECHNIKUM W KOWALEWIE POMORSKIM IM. LECHA WAŁĘSY;Kowalewo Pomorskie;ul. św. Mikołaja 6;technikum;dla młodzieży;Tak;7;11;63.63636364;11;;100;49.18181818;12.17163754;47;63;11;100;67;11;;81.81818182;62.81818182;27.86597202;78;;11;100;72.45454545;11;;63.63636364;34.36363636;12.78687343;32;22;6;;53.5;29.6690074;54.5;;;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;53548;046201-02339;TECHNIKUM NR 2;Grudziądz;ul. Czarnieckiego 9;technikum;dla młodzieży;Tak;21;28;75;28;;85.71428571;39.78571429;13.15391615;43;43;28;100;59.60714286;28;;89.28571429;51.89285714;27.18105864;45.5;30;28;92.85714286;63.71428571;28;;82.14285714;43.14285714;16.28696737;41;24;8;;39;27.23967694;30;13;7;;9.857142857;9.891245356;3;0
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;53528;046201-03323;TECHNIKUM NR 5;Grudziądz;ul. Curie-Skłodowskiej 22;technikum;dla młodzieży;Tak;46;58;79.31034483;58;;91.37931034;46.74137931;16.55040404;49;30;58;100;68;57;;94.73684211;70.07017544;26.15195786;77;98;57;98.24561404;71.84210526;58;;87.93103448;49.65517241;19.68418911;50;52;34;;58.61764706;27.22241151;56;53;10;;33.7;27.31684462;30;3
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;86954;046201-04126;LICEUM OGÓLNOKSZTAŁCĄCE;Grudziądz;ul. Legionów 2;liceum;dla dorosłych;Tak;8;21;38.0952381;23;;52.38095238;31.08695652;17.26749407;28;18;23;90.47619048;34.95652174;23;;70;48.47826087;30.67766439;48;8;21;100;54.0952381;24;;38.0952381;18.41666667;9.695001576;16;10;18;;29.88888889;24.67992637;16;8;4;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;53544;046201-0533C;TECHNIKUM NR 4;Grudziądz;ul. gen. Józefa Hallera 31;technikum;dla młodzieży;Tak;14;21;66.66666667;22;;76.19047619;35.27272727;16.21778434;35;32;21;95.23809524;56.61904762;22;;80.95238095;57.63636364;27.46823861;52.5;25;22;80.95238095;44.63636364;22;;76.19047619;48;26.43001049;38;26;12;;44.25;27.00655785;42.5;20;;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;53542;046201-0634W;TECHNIKUM NR 3;Grudziądz;ul. Alfonsa Hoffmanna 1-7;technikum;dla młodzieży;Tak;112;125;89.6;126;;94.4;51.04761905;14.66009438;52;53;126;100;63.38095238;126;;97.6;79.45238095;21.26686339;87;97;126;94.4;68.72222222;126;;93.6;60.73015873;24.20363763;60;38;91;;60.51648352;22.16688087;65;37;5;;23.4;12.9398609;17;17
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;53552;046201-0832K;TECHNIKUM NR 1 IM. MIKOŁAJA KOPERNIKA EKONOMISTY;Grudziądz;ul. Konarskiego 39;technikum;dla młodzieży;Tak;42;49;85.71428571;49;;91.83673469;49.69387755;17.96164176;47;47;49;100;70.14285714;48;;97.91666667;76.4375;24.02507913;88;97;48;100;76;49;;91.83673469;64.53061224;21.21522561;66;88;30;;58.6;25.39107455;61;82;;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;274948;046201-087NV;BRANŻOWA SZKOŁA II STOPNIA NR 1;Grudziądz;ul. Legionów 2;branzowa;nie dotyczy;Tak;0;16;0;20;;0;14.8;6.7867518;14;7;20;56.25;22.7;20;;50;34.65;20.84292446;29;25;19;93.75;52.21052632;20;;0;14.2;4.23792402;14;14;1;;;;;;2;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;65189;046201-1031S;TECHNIKUM NR 6;Grudziądz;ul. Lipowa 33;technikum;dla młodzieży;Tak;19;35;54.28571429;36;;71.42857143;37.47222222;17.42202647;39;8;35;100;47.4;34;;75;53.20588235;31.19839684;60;20;32;81.25;50.09375;36;;62.85714286;33.11111111;15.06610946;32;24;19;;44.84210526;28.46653281;40;;;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;24963;046201-11100;II LICEUM OGÓLNOKSZTAŁCĄCE IM. KRÓLA JANA III SOBIESKIEGO;Grudziądz;ul. Marcinkowskiego 10;liceum;dla młodzieży;Tak;123;125;98.4;125;1;100;68.384;12.26427919;68;60;125;100;78.224;120;;100;90.11666667;13.74359447;97;100;120;100;90.19166667;125;;99.2;79.728;18.13962557;84;98;106;;76.05660377;21.31428354;82;98;27;1;57.07407407;19.95722449;54;46
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;24965;046201-1210P;IV LICEUM OGÓLNOKSZTAŁCĄCE IM. KAZIMIERZA WIELKIEGO;Grudziądz;ul. Sienkiewicza 22;liceum;dla młodzieży;Tak;75;86;87.20930233;86;;95.34883721;56.5;16.00272506;59;50;86;96.51162791;59.79069767;77;;97.4025974;78.54545455;22.75250547;87;98;77;98.7012987;77.62337662;86;;89.53488372;51.09302326;19.40668064;50;50;64;;58.125;23.93578649;62;33;12;;53.66666667;18.87826499;60;31
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;24962;046201-1310E;I LICEUM OGÓLNOKSZTAŁCĄCE IM. BOLESŁAWA CHROBREGO;Grudziądz;ul. Sienkiewicza 27;liceum;dla młodzieży;Tak;129;129;100;129;1;100;61.2109375;14.82694567;60;57;129;100;79.0078125;129;;100;86.953125;14.92787837;92.5;100;129;100;79.78125;129;;100;70.875;19.55880556;72;66;125;;62.40322581;24.02146868;67;68;40;1;44.56410256;28.85311597;37;3
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;10950;046201-1412T;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH;Grudziądz;ul. J. Wybickiego 10/2;liceum;dla dorosłych;Tak;2;9;22.22222222;9;;66.66666667;35;13.14872195;38;43;9;100;60.77777778;9;;44.44444444;22.11111111;7.415366095;20;20;9;100;45.88888889;9;;22.22222222;22.88888889;11.39633903;20;12;;;;;;;;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;24964;046201-1510S;III LICEUM OGÓLNOKSZTAŁCĄCE IM. JANA PAWŁA II;Grudziądz;ul. Legionów 2;liceum;dla młodzieży;Tak;50;69;72.46376812;71;;86.95652174;51;17.2103801;53;53;71;98.55072464;53.11267606;66;;90.625;68.90909091;26.59558363;77.5;93;65;100;66.18461538;70;;81.15942029;44.28571429;19.60549694;44;50;46;;47.36956522;25.89305656;46;10;10;;19;14.39444337;21.5;3
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;42551;046201-17111;PRYWATNE LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH;Grudziądz;ul. Śniadeckich 6;liceum;dla dorosłych;Nie;0;5;0;5;;0;10.8;6.241794614;10;;5;60;40.6;5;;60;34.2;19.81312696;35;;5;40;19.2;5;;40;25.6;14.49965517;18;12;1;;;;;;3;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;107557;046201-1933R;TECHNIKUM TEB EDUKACJA W GRUDZIĄDZU;Grudziądz;ul. Józefa Włodka 7;technikum;dla młodzieży;Nie;18;45;40;46;;64.44444444;31.91304348;17.72719121;34;45;45;97.77777778;46.46666667;46;;80;57.02173913;30.9167811;58.5;98;45;93.33333333;72.08888889;46;;42.22222222;25.30434783;11.87776433;22;16;22;;50.54545455;31.837267;60.5;68;1;;;;;
1;Kujawsko-Pomorskie;Grudziądz;Grudziądz;gmina miejska;0462011;129372;046201-3812V;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""ŻAK"" W GRUDZIĄDZU";Grudziądz;ul. marsz. Józefa Piłsudskiego 20;liceum;dla dorosłych;Nie;3;3;;3;;;;;;;3;;;3;;;;;;;3;;;3;;;;;;;2;;;;;;1;;;;;
