RSPO;nazwa_szkoly;pelna_nazwa_szkoly;publicznosc_status;wojewodztwo;powiat;gmina;typ_gminy;miejscowosc;rodzaj_miejscowości;ulica_nr;numer_budynku;kod_pocztowy;23.0_O_otrzymali_swiadectwo_dojrzałosci;23.0_O_liczba_zdających;23.0_O_zdawalnosc;23.0_polski_liczba_zdajacych;23.0_polski_liczba_laureatow;23.0_polski_zdawalnosc;23.0_polski_mean;23.0_polski_median;23.0_avg_threshold;23.0_median_threshold;24.0_O_otrzymali_swiadectwo_dojrzałosci;24.0_O_liczba_zdających;24.0_O_zdawalnosc;24.0_polski_liczba_zdajacych;24.0_polski_liczba_laureatow;24.0_polski_zdawalnosc;24.0_polski_mean;24.0_polski_median;24.0_avg_threshold;24.0_median_threshold;25.0_O_otrzymali_swiadectwo_dojrzałosci;25.0_O_liczba_zdających;25.0_O_zdawalnosc;25.0_polski_liczba_zdajacych;25.0_polski_liczba_laureatow;25.0_polski_zdawalnosc;25.0_polski_mean;25.0_polski_median;25.0_avg_threshold;25.0_median_threshold;czy_publiczna;kategoria_uczniow;data_zalozenia;data_rozpoczecia_dzialalnosci;typ_podmiotu_nadrzednego;liczba_uczniow;tereny_sportowe;jezyki_nauczane;czy_zatrudnia_logopede;czy_zatrudnia_psychologa;czy_zatrudnia_pedagoga;oddzialy_podstawowe_wg_specyfiki;oddzialy_dodatkowe
34505;xcivlogenstanislawamaczka;XCIV LICEUM OGÓLNOKSZTAŁCĄCE IM. GEN. STANISŁAWA MACZKA;publiczna;MAZOWIECKIE;Warszawa;Bielany;gmina miejska;bielany;dzielnica m.st. Warszawy;ul gwiazdzista 35;"=""35""";"=""01-651""";170.0;170.0;100.0;170.0;;100.0;71.17058824;72.0;161.0;160.64999999999998;160.0;160.0;100.0;160.0;;100.0;76.50943396;78.0;148.6;152.4;189.0;189.0;100.0;189.0;;100.0;79.2962963;80.0;157.43;159.425;Tak;Dzieci lub młodzież;1995.05.06;1995.09.03;;863.0;boiska do siatkówki, boiska do koszykówki, bieżnie proste, skocznie, inne urządzenia sportowe, boiska uniwersalne/wielozadaniowe;angielski, hiszpański, niemiecki, włoski;Nie;Tak;Tak;ogólnodostępny;
34506;cxxiiloignacegodomeyki;CXXII LICEUM OGÓLNOKSZTAŁCĄCE IM. IGNACEGO DOMEYKI;publiczna;MAZOWIECKIE;Warszawa;Bielany;gmina miejska;bielany;dzielnica m.st. Warszawy;ul leopolda staffa 3 5;"=""3/5""";"=""01-891""";182.0;182.0;100.0;182.0;;100.0;79.58241758;80.0;172.0;172.0;116.0;116.0;100.0;116.0;;100.0;74.1637931;74.0;175.3625;174.775;144.0;144.0;100.0;144.0;;100.0;80.54166667;82.0;172.54166666666666;171.275;Tak;Dzieci lub młodzież;1999.08.27;1999.09.01;;689.0;boiska do koszykówki, bieżnie okólne, skocznie, inne urządzenia sportowe, boiska uniwersalne/wielozadaniowe;angielski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny;
34510;xxxixlolotnictwapolskiego;XXXIX LICEUM OGÓLNOKSZTAŁCĄCE IM. LOTNICTWA POLSKIEGO;publiczna;MAZOWIECKIE;Warszawa;Bielany;gmina miejska;bielany;dzielnica m.st. Warszawy;ul bogumila zuga 16;"=""16""";"=""01-806""";84.0;88.0;95.45454545;89.0;;100.0;68.50561798;70.0;124.01666666666667;123.275;82.0;93.0;88.17204301;93.0;;98.92473118;62.10869565;63.0;106.26666666666667;109.7;109.0;122.0;89.3442623;123.0;;97.54098361;61.02439024;62.0;129.8625;129.925;Tak;Dzieci lub młodzież;1963.09.01;1963.09.01;;502.0;boiska do siatkówki, boiska do koszykówki, boiska do piłki ręcznej, bieżnie proste, skocznie;angielski, hiszpański, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny;
34512;xlilojoachimalelewela;XLI LICEUM OGÓLNOKSZTAŁCĄCE IM. JOACHIMA LELEWELA;publiczna;MAZOWIECKIE;Warszawa;Bielany;gmina miejska;bielany;dzielnica m.st. Warszawy;ul kiwerska 3;"=""3""";"=""01-682""";206.0;207.0;99.51690821;207.0;1.0;99.51690821;77.71219512;80.0;162.88444444444445;168.15;198.0;199.0;99.49748744;199.0;2.0;99.49748744;76.08040201;78.0;165.878;168.25;210.0;210.0;100.0;210.0;;100.0;84.77990431;87.0;169.91111111111113;170.75;Tak;Dzieci lub młodzież;1920.09.01;1920.09.01;;839.0;boiska do siatkówki, boiska do koszykówki, boiska do piłki ręcznej, bieżnie proste, skocznie, inne urządzenia sportowe;angielski, francuski, hiszpański, niemiecki;Nie;Tak;Nie;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
34513;liilowladyslawastanislawareymonta;LII LICEUM OGÓLNOKSZTAŁCĄCE IM. WŁADYSŁAWA STANISŁAWA REYMONTA;publiczna;MAZOWIECKIE;Warszawa;Bielany;gmina miejska;bielany;dzielnica m.st. Warszawy;ul stefana zeromskiego 81;"=""81""";"=""01-882""";110.0;113.0;97.34513274;113.0;;100.0;56.5840708;55.0;141.35;142.4;85.0;85.0;100.0;85.0;;100.0;63.23529412;62.0;131.525;131.525;108.0;110.0;98.18181818;110.0;;100.0;67.29090909;67.0;144.33333333333334;144.0;Tak;Dzieci lub młodzież;1949.09.01;1949.09.01;Zespół szkół i placówek oświatowych;497.0;;angielski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny;
34621;xlvilostefanaczarnieckiegowwarszawie;XLVI LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. STEFANA CZARNIECKIEGO W WARSZAWIE;publiczna;MAZOWIECKIE;Warszawa;Targówek;gmina miejska;targowek;dzielnica m.st. Warszawy;ul zurominska 4;"=""4""";"=""03-341""";151.0;155.0;97.41935484;155.0;;98.70967742;67.61290323;70.0;151.0625;141.85;163.0;166.0;98.19277108;166.0;;100.0;68.63030303;70.0;132.23333333333335;133.3;165.0;168.0;98.21428571;168.0;;99.4047619;66.51785714;67.0;144.53333333333333;141.45;Tak;Dzieci lub młodzież;1960.09.01;1960.09.01;;906.0;;angielski, francuski, hiszpański, niemiecki, rosyjski, włoski;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
34665;lxxxviiilomichalakonarskiego;LXXXVIII LICEUM OGÓLNOKSZTAŁCĄCE IM. MICHAŁA KONARSKIEGO;publiczna;MAZOWIECKIE;Warszawa;Wola;gmina miejska;wola;dzielnica m.st. Warszawy;ul okopowa 55a;"=""55a""";"=""01-043""";45.0;53.0;84.90566038;53.0;;94.33962264;59.49056604;60.0;118.025;123.025;51.0;66.0;77.27272727;66.0;;95.45454545;57.86363636;60.0;74.16666666666667;85.25;56.0;58.0;96.55172414;59.0;;100.0;65.38983051;63.0;68.23333333333333;57.0;Tak;Dzieci lub młodzież;2004.09.01;2004.09.01;Zespół szkół i placówek oświatowych;321.0;;angielski, niemiecki;Nie;Tak;Tak;ogólnodostępny, profil mundurowy;
38949;ilojuliuszaslowackiego;I LICEUM OGÓLNOKSZTAŁCĄCE IM. JULIUSZA SŁOWACKIEGO;publiczna;ŚLĄSKIE;Częstochowa;Częstochowa;gmina miejska;czestochowa;miasto;al aleja tadeusza kosciuszki 8;"=""8""";"=""42-202""";134.0;135.0;99.25925926;135.0;;100.0;79.68148148;82.0;;;142.0;142.0;100.0;142.0;;100.0;76.08450704;80.0;131.9375;132.425;142.0;142.0;100.0;142.0;;100.0;71.0915493;73.0;;;Tak;Dzieci lub młodzież;1977.01.01;1977.01.01;;644.0;;angielski, łacina, niemiecki, rosyjski, włoski;Nie;Tak;Tak;ogólnodostępny;
39099;xxxiiilodwujezycznemikolajakopernika;XXXIII LICEUM OGÓLNOKSZTAŁCĄCE DWUJĘZYCZNE IM. MIKOŁAJA KOPERNIKA;publiczna;MAZOWIECKIE;Warszawa;Wola;gmina miejska;wola;dzielnica m.st. Warszawy;ul jozefa bema 76;"=""76""";"=""01-225""";130.0;130.0;100.0;130.0;1.0;100.0;77.75384615;78.0;188.56428571428572;188.16;120.0;120.0;100.0;120.0;;100.0;81.73333333;82.0;188.78571428571428;192.29;116.0;116.0;100.0;116.0;;100.0;84.82758621;87.0;187.54;187.45;Tak;Dzieci lub młodzież;1949.09.01;1949.09.01;;856.0;;angielski, francuski, hiszpański, niemiecki;Nie;Tak;Tak;międzynarodowy, dwujęzyczny w szkole podstawowej, liceum i technikum;
39647;xvilostefaniisempolowskiej;XVI LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. STEFANII SEMPOŁOWSKIEJ;publiczna;MAZOWIECKIE;Warszawa;Żoliborz;gmina miejska;zoliborz;dzielnica m.st. Warszawy;ul ks jerzego popieluszki 5;"=""5""";"=""01-786""";115.0;115.0;100.0;115.0;;100.0;76.42608696;77.0;164.538;165.7;127.0;127.0;100.0;127.0;;100.0;81.72440945;83.0;158.2125;159.175;117.0;117.0;100.0;117.0;;100.0;79.2991453;82.0;156.07857142857142;154.4;Tak;Dzieci lub młodzież;1935.09.01;1935.09.09;;593.0;boiska do piłki ręcznej, boiska do piłki nożnej, bieżnie proste, bieżnie okólne, skocznie;angielski, francuski, hiszpański;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
39649;lxivlostanislawaignacegowitkiewiczawitkacego;"LXIV LICEUM OGÓLNOKSZTAŁCĄCE IM. STANISŁAWA IGNACEGO WITKIEWICZA ""WITKACEGO""";publiczna;MAZOWIECKIE;Warszawa;Żoliborz;gmina miejska;zoliborz;dzielnica m.st. Warszawy;ul elblaska 51;"=""51""";"=""01-737""";119.0;119.0;100.0;119.0;;100.0;77.8907563;78.0;177.3;177.075;108.0;108.0;100.0;108.0;1.0;100.0;82.61111111;85.0;175.375;174.65;118.0;118.0;100.0;118.0;3.0;100.0;78.44067797;79.0;176.1875;175.375;Tak;Dzieci lub młodzież;1990.07.06;1990.09.01;;504.0;bieżnie proste, boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki, rosyjski;Nie;Tak;Tak;o charakterze eksperymentalnym;
40944;iiloromualdatraugutta;II LICEUM OGÓLNOKSZTAŁCĄCE IM. ROMUALDA TRAUGUTTA;publiczna;ŚLĄSKIE;Częstochowa;Częstochowa;gmina miejska;czestochowa;miasto;ul jana kilinskiego 62;"=""62""";"=""42-218""";99.0;99.0;100.0;99.0;;100.0;75.71717172;75.0;;;118.0;119.0;99.15966387;119.0;;99.15966387;63.43697479;65.0;132.18;126.3;117.0;118.0;99.15254237;118.0;;100.0;68.00847458;67.0;;;Tak;Dzieci lub młodzież;1977.01.01;1977.01.01;;643.0;boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki, rosyjski, włoski;Nie;Tak;Tak;ogólnodostępny;
40982;viiilowladyslawaiv;VIII LICEUM OGÓLNOKSZTAŁCĄCE IM. WŁADYSŁAWA IV;publiczna;MAZOWIECKIE;Warszawa;Praga-Północ;gmina miejska;praga polnoc;dzielnica m.st. Warszawy;ul jagiellonska 38;"=""38""";"=""03-719""";126.0;126.0;100.0;126.0;;100.0;81.47619048;82.0;174.1;173.3;148.0;148.0;100.0;148.0;1.0;100.0;78.00680272;80.0;173.60999999999999;175.35;140.0;140.0;100.0;140.0;;100.0;80.72142857;82.0;173.1;172.6;Tak;Dzieci lub młodzież;1915.09.13;1915.09.13;;622.0;boiska uniwersalne/wielozadaniowe;angielski;Nie;Tak;Tak;ogólnodostępny;
41853;xxxviiilostanislawakostkipotockiegowwarszawie;XXXVIII LICEUM OGÓLNOKSZTAŁCĄCE IM. STANISŁAWA KOSTKI POTOCKIEGO W WARSZAWIE;publiczna;MAZOWIECKIE;Warszawa;Wilanów;gmina miejska;wilanow;dzielnica m.st. Warszawy;ul wiertnicza 26;"=""26""";"=""02-952""";44.0;44.0;100.0;44.0;;100.0;70.27272727;71.5;143.93055555555554;144.45;77.0;77.0;100.0;77.0;;100.0;66.06493506;67.0;127.90000000000002;131.10000000000002;82.0;82.0;100.0;82.0;;100.0;75.46341463;77.5;136.2625;132.925;Tak;Dzieci lub młodzież;1952.09.01;1952.09.01;Zespół szkół i placówek oświatowych;491.0;;angielski, francuski, hiszpański, niemiecki, włoski;Tak;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
41946;lloruybarbosy;L LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI INTEGRACYJNYMI IM. RUY BARBOSY;publiczna;MAZOWIECKIE;Warszawa;Praga-Północ;gmina miejska;praga polnoc;dzielnica m.st. Warszawy;ul wenantego burdzinskiego 4;"=""4""";"=""03-480""";147.0;149.0;98.65771812;149.0;;100.0;69.95973154;72.0;144.85;143.72500000000002;123.0;124.0;99.19354839;124.0;;100.0;68.09756098;70.0;99.15833333333335;106.35;127.0;128.0;99.21875;128.0;;100.0;72.87401575;75.0;133.5;133.7;Tak;Dzieci lub młodzież;1977.02.23;1977.09.01;Zespół szkół i placówek oświatowych;757.0;;angielski, łacina, niemiecki, rosyjski, portugalski;Tak;Tak;Tak;ogólnodostępny, integracyjny;
42024;ivlohenrykasienkiewicza;IV LICEUM OGÓLNOKSZTAŁCĄCE IM. HENRYKA SIENKIEWICZA;publiczna;ŚLĄSKIE;Częstochowa;Częstochowa;gmina miejska;czestochowa;miasto;al aleja najswietszej maryi panny 56;"=""56""";"=""42-217""";191.0;193.0;98.96373057;193.0;;100.0;75.30569948;77.0;;;190.0;190.0;100.0;190.0;;100.0;73.62631579;75.0;82.8;82.8;201.0;204.0;98.52941176;204.0;;100.0;63.91666667;65.0;;;Tak;Dzieci lub młodzież;1975.12.15;1975.12.15;;740.0;;angielski, francuski, niemiecki;Nie;Tak;Tak;ogólnodostępny, sportowy;
42095;vloadamamickiewicza;V LICEUM OGÓLNOKSZTAŁCĄCE IM. ADAMA MICKIEWICZA;publiczna;ŚLĄSKIE;Częstochowa;Częstochowa;gmina miejska;czestochowa;miasto;ul krakowska 29;"=""29""";"=""42-202""";148.0;149.0;99.32885906;149.0;;100.0;62.6442953;63.0;;;163.0;166.0;98.19277108;166.0;;100.0;65.89156627;65.0;107.95;106.9;145.0;150.0;96.66666667;150.0;;98.66666667;55.19333333;55.0;;;Tak;Dzieci lub młodzież;1977.01.01;1977.01.01;;788.0;boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny;
42262;viilomikolajakopernika;VII LICEUM OGÓLNOKSZTAŁCĄCE IM. MIKOŁAJA KOPERNIKA;publiczna;ŚLĄSKIE;Częstochowa;Częstochowa;gmina miejska;czestochowa;miasto;ul feliksa nowowiejskiego 18;"=""18""";"=""42-217""";181.0;181.0;100.0;181.0;;100.0;74.73888889;77.0;;;208.0;208.0;100.0;208.0;;100.0;74.47342995;77.0;128.35;131.85;171.0;172.0;99.41860465;172.0;;100.0;68.9244186;70.0;;;Tak;Dzieci lub młodzież;1977.01.01;1977.01.01;;788.0;boiska uniwersalne/wielozadaniowe;angielski, francuski, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny;
42509;loxiiialeksandrafredry;LICEUM OGÓLNOKSZTAŁCĄCE NR XIII IM.ALEKSANDRA FREDRY;publiczna;DOLNOŚLĄSKIE;Wrocław;Wrocław-Krzyki;gmina miejska;wroclaw krzyki;delegatura;ul gen jozefa haukego bosaka 33 37;"=""33-37""";"=""50-447""";247.0;247.0;100.0;247.0;;100.0;76.13821138;78.0;160.02666666666667;160.3;204.0;204.0;100.0;204.0;;100.0;79.58333333;80.0;151.70999999999998;151.5;232.0;232.0;100.0;232.0;;100.0;77.24137931;78.0;159.15;158.775;Tak;Dzieci lub młodzież;1977.01.01;1977.01.01;;1184.0;;angielski, francuski, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny;
43385;lxxviiilomariipawlikowskiejjasnorzewskiej;LXXVIII LICEUM OGÓLNOKSZTAŁCĄCE IM. MARII PAWLIKOWSKIEJ-JASNORZEWSKIEJ;publiczna;MAZOWIECKIE;Warszawa;Bemowo;gmina miejska;bemowo;dzielnica m.st. Warszawy;ul anieli krzywon 3;"=""3""";"=""01-391""";175.0;175.0;100.0;175.0;;100.0;68.09142857;68.0;137.263;136.325;147.0;147.0;100.0;148.0;;100.0;74.26351351;75.0;114.97666666666667;114.2;148.0;149.0;99.32885906;149.0;;100.0;74.98657718;75.0;137.45166666666668;137.85000000000002;Tak;Dzieci lub młodzież;1992.04.29;1992.09.01;;908.0;boiska do siatkówki plażowej, boiska do koszykówki, boiska do piłki ręcznej, boiska do piłki nożnej, bieżnie proste, bieżnie okólne, skocznie, boiska uniwersalne/wielozadaniowe;angielski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
43558;xilojadwigiiwaclawazembrzuskich;XI LICEUM OGÓLNOKSZTAŁCĄCE IM. JADWIGI I WACŁAWA ZEMBRZUSKICH;publiczna;WIELKOPOLSKIE;Poznań;Poznań-Grunwald;gmina miejska;poznan grunwald;delegatura;ul piotra sciegiennego 134;"=""134""";"=""60-304""";127.0;127.0;100.0;127.0;;100.0;73.77165354;73.0;146.63333333333333;150.675;150.0;150.0;100.0;150.0;;100.0;69.87333333;72.0;139.1625;136.52499999999998;165.0;166.0;99.39759036;166.0;;100.0;70.13939394;72.0;146.29999999999998;148.725;Tak;Dzieci lub młodzież;1964.09.01;1964.09.01;;722.0;boiska do piłki ręcznej, skocznie;angielski, hiszpański, łacina, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny;
43580;loswmariimagdaleny;LICEUM OGÓLNOKSZTAŁCĄCE ŚW. MARII MAGDALENY;publiczna;WIELKOPOLSKIE;Poznań;Poznań;gmina miejska;poznan;miasto;ul garbary 24;"=""24""";"=""61-867""";108.0;108.0;100.0;108.0;5.0;100.0;80.53703704;82.0;161.94285714285712;166.7;170.0;170.0;100.0;170.0;4.0;100.0;75.55029586;77.0;168.8625;168.0;147.0;147.0;100.0;147.0;1.0;100.0;82.19047619;83.0;172.62;172.6;Tak;Dzieci lub młodzież;;;;643.0;boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki;Nie;Tak;Nie;ogólnodostępny;
44248;cxxxviilorobertaschumana;CXXXVII LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. ROBERTA SCHUMANA;publiczna;MAZOWIECKIE;Warszawa;Targówek;gmina miejska;targowek;dzielnica m.st. Warszawy;ul olgierda 35 41;"=""35/41""";"=""03-536""";153.0;153.0;100.0;153.0;;100.0;74.75;75.0;171.32;175.54;172.0;172.0;100.0;172.0;;100.0;74.70930233;75.0;149.975;153.47;165.0;165.0;100.0;166.0;;100.0;74.23493976;73.0;132.74285714285716;151.87;Tak;Dzieci lub młodzież;2010.09.01;2010.09.01;;679.0;bieżnie proste, bieżnie okólne, boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
46647;lxxxivlobohaterownarwiku;LXXXIV LICEUM OGÓLNOKSZTAŁCĄCE IM. BOHATERÓW NARWIKU;publiczna;MAZOWIECKIE;Warszawa;Włochy;gmina miejska;wlochy;dzielnica m.st. Warszawy;ul gladka 16;"=""16""";"=""02-172""";16.0;16.0;100.0;16.0;;100.0;70.5;71.0;;;17.0;17.0;100.0;17.0;;100.0;69.23529412;72.0;137.825;137.825;21.0;21.0;100.0;21.0;;100.0;71.28571429;73.0;152.02499999999998;152.02499999999998;Tak;Dzieci lub młodzież;2002.04.17;2002.04.17;Zespół szkół i placówek oświatowych;134.0;;angielski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny;
49970;xxxiilostefanagrotaroweckiego;XXXII LICEUM OGÓLNOKSZTAŁCĄCE IM. STEFANA GROTA-ROWECKIEGO;publiczna;MAZOWIECKIE;Warszawa;Śródmieście;gmina miejska;srodmiescie;dzielnica m.st. Warszawy;ul stawki 10;"=""10""";"=""00-178""";36.0;41.0;87.80487805;41.0;;97.56097561;58.19512195;58.0;;;16.0;19.0;84.21052632;19.0;;100.0;76.47368421;80.0;90.35;90.35;20.0;21.0;95.23809524;21.0;;100.0;60.71428571;60.0;120.65;120.65;Tak;Dzieci lub młodzież;1990.09.01;1990.09.01;Zespół szkół i placówek oświatowych;161.0;;angielski, niemiecki, rosyjski, włoski;Nie;Tak;Tak;ogólnodostępny;
51790;vilohugonakollatajawlublinie;VI LICEUM OGÓLNOKSZTAŁCĄCE IM. HUGONA KOŁŁĄTAJA W LUBLINIE;publiczna;LUBELSKIE;Lublin;Lublin;gmina miejska;lublin;miasto;ul adama mickiewicza 36;"=""36""";"=""20-466""";111.0;116.0;95.68965517;116.0;;99.13793103;64.0;65.0;118.86875;118.325;103.0;106.0;97.16981132;106.0;;99.05660377;60.96226415;62.0;101.68333333333334;102.15;115.0;129.0;89.14728682;129.0;;97.6744186;56.4375;55.0;91.8625;91.525;Tak;Dzieci lub młodzież;1948.06.23;1948.09.01;;793.0;boiska do piłki nożnej;angielski, francuski, hiszpański, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny;
52409;ilostanislawastaszicawlublinie;I LICEUM OGÓLNOKSZTAŁCĄCE IM.STANISŁAWA STASZICA W LUBLINIE;publiczna;LUBELSKIE;Lublin;Lublin;gmina miejska;lublin;miasto;ul aleje raclawickie 26;"=""26""";"=""20-043""";117.0;117.0;100.0;117.0;1.0;100.0;76.88888889;77.0;165.4;163.75;134.0;134.0;100.0;134.0;1.0;100.0;79.26119403;80.0;168.15;170.95;143.0;143.0;100.0;143.0;;100.0;75.58741259;77.0;161.83333333333334;167.875;Tak;Dzieci lub młodzież;;;;739.0;boiska do siatkówki, boiska uniwersalne/wielozadaniowe;angielski, hiszpański, niemiecki;Nie;Tak;Nie;ogólnodostępny, międzynarodowy;
52410;iilohetmanajanazamoyskiegowlublinie;II LICEUM OGÓLNOKSZTAŁCĄCE IM. HETMANA JANA ZAMOYSKIEGO W LUBLINIE;publiczna;LUBELSKIE;Lublin;Lublin;gmina miejska;lublin;miasto;ul ogrodowa 16;"=""16""";"=""20-075""";182.0;182.0;100.0;182.0;;100.0;78.21428571;78.0;162.29285714285714;163.2;163.0;163.0;100.0;163.0;;100.0;73.74846626;73.0;159.95;162.7;180.0;180.0;100.0;180.0;;100.0;73.09444444;75.0;164.79999999999998;163.3;Tak;Dzieci lub młodzież;1915.09.01;1915.09.01;;704.0;boiska uniwersalne/wielozadaniowe;angielski, francuski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny;
52697;iiilouniilubelskiejwlublinie;III LICEUM OGÓLNOKSZTAŁCĄCE IM. UNII LUBELSKIEJ W LUBLINIE;publiczna;LUBELSKIE;Lublin;Lublin;gmina miejska;lublin;miasto;pl plac wolnosci 4;"=""4""";"=""20-005""";160.0;160.0;100.0;160.0;1.0;100.0;79.65;82.0;165.8;168.97500000000002;205.0;205.0;100.0;205.0;;100.0;79.69268293;80.0;163.75;161.77499999999998;192.0;192.0;100.0;192.0;6.0;100.0;81.47395833;82.0;175.10999999999999;173.55;Tak;Dzieci lub młodzież;1921.10.07;1921.10.07;;653.0;boiska do koszykówki, boiska do piłki ręcznej;angielski, francuski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny;
52853;vlomariisklodowskiejcuriewlublinie;V LICEUM OGÓLNOKSZTAŁCĄCE IM. MARII SKŁODOWSKIEJ-CURIE W LUBLINIE;publiczna;LUBELSKIE;Lublin;Lublin;gmina miejska;lublin;miasto;ul lipowa 7;"=""7""";"=""20-020""";155.0;155.0;100.0;155.0;;100.0;74.45806452;75.0;158.75;159.2;209.0;209.0;100.0;209.0;;100.0;72.19617225;72.0;138.5;139.95;213.0;213.0;100.0;213.0;;100.0;70.50471698;70.0;155.11666666666667;155.025;Tak;Dzieci lub młodzież;1975.12.15;1975.12.15;;883.0;inne urządzenia sportowe, boiska uniwersalne/wielozadaniowe;angielski, hiszpański, niemiecki;Tak;Nie;Tak;ogólnodostępny;
52854;ivlostefaniisempolowskiejwlublinie;IV LICEUM OGÓLNOKSZTAŁCĄCE IM. STEFANII SEMPOŁOWSKIEJ W LUBLINIE;publiczna;LUBELSKIE;Lublin;Lublin;gmina miejska;lublin;miasto;ul szkolna 4;"=""4""";"=""20-124""";165.0;165.0;100.0;165.0;;100.0;70.09090909;70.0;149.52857142857144;148.35;193.0;193.0;100.0;193.0;;100.0;73.72916667;75.0;122.76666666666667;118.25;190.0;190.0;100.0;190.0;;100.0;66.46315789;67.0;132.89166666666668;132.7;Tak;Dzieci lub młodzież;1966.09.01;1966.09.01;;863.0;boiska do siatkówki, boiska do koszykówki, boiska do piłki ręcznej;angielski, hiszpański, niemiecki;Nie;Tak;Tak;ogólnodostępny;
52855;viiilozofiinalkowskiejwlublinie;VIII LICEUM OGÓLNOKSZTAŁCĄCE IM. ZOFII NAŁKOWSKIEJ W LUBLINIE;publiczna;LUBELSKIE;Lublin;Lublin;gmina miejska;lublin;miasto;ul slowicza 5;"=""5""";"=""20-336""";102.0;120.0;85.0;120.0;;98.33333333;61.06666667;63.0;88.15833333333335;89.975;108.0;124.0;87.09677419;124.0;;98.38709677;64.91129032;67.0;65.625;65.625;64.0;69.0;92.75362319;69.0;;98.55072464;65.4057971;67.0;82.6375;80.25;Tak;Dzieci lub młodzież;1926.09.01;1926.09.01;;495.0;boiska do siatkówki, boiska do koszykówki, boiska do piłki nożnej;angielski, hiszpański, niemiecki, rosyjski;Nie;Tak;Tak;ogólnodostępny;
52857;ixlomikolajakopernikawlublinie;IX LICEUM OGÓLNOKSZTAŁCĄCE IM. MIKOŁAJA KOPERNIKA W LUBLINIE;publiczna;LUBELSKIE;Lublin;Lublin;gmina miejska;lublin;miasto;ul andrzeja struga 6;"=""6""";"=""20-709""";162.0;162.0;100.0;162.0;;100.0;73.9691358;75.0;160.15;167.35;183.0;184.0;99.45652174;184.0;;99.45652174;75.14835165;77.0;148.79166666666666;154.075;191.0;191.0;100.0;191.0;;100.0;72.70680628;73.0;158.03333333333333;161.975;Tak;Dzieci lub młodzież;1972.09.01;1972.09.01;;703.0;boiska do siatkówki, boiska do koszykówki, boiska do piłki ręcznej, bieżnie proste, skocznie;angielski, francuski, hiszpański, niemiecki, włoski;Nie;Tak;Nie;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
52860;xxiiilonauczycielitajnegonauczaniawlublinie;XXIII LICEUM OGÓLNOKSZTAŁCĄCE IM. NAUCZYCIELI TAJNEGO NAUCZANIA W LUBLINIE;publiczna;LUBELSKIE;Lublin;Lublin;gmina miejska;lublin;miasto;ul jozefa poniatowskiego 5;"=""5""";"=""20-060""";168.0;169.0;99.40828402;169.0;;100.0;67.08284024;68.0;141.91666666666666;143.3;157.0;160.0;98.125;160.0;;99.375;64.18867925;65.0;119.175;118.8;219.0;223.0;98.20627803;223.0;;100.0;62.73991031;63.0;128.75;127.025;Tak;Dzieci lub młodzież;1998.09.01;1998.09.01;;867.0;;angielski, hiszpański, niemiecki, włoski;Nie;Tak;Tak;ogólnodostępny, dwujęzyczny w szkole podstawowej, liceum i technikum;
