year,city,school,address,course,threshold
2024/2025,Warszawie,LXII Sportowe LO im. Władysława Alberta Andersa,ul. Konwiktorska 5/7 00-216 Warszawa Śródmieście,Klasa 1D (Sportowa pol-hist-ang),54.00
2024/2025,Warszawie,LXII Sportowe LO im. Władysława Alberta Andersa,ul. Konwiktorska 5/7 00-216 Warszawa Śródmieście,Klasa 1E (sportowa pol-hist-ang),54.00
2024/2025,Warszawie,LXII Sportowe LO im. Władysława Alberta Andersa,ul. Konwiktorska 5/7 00-216 Warszawa Śródmieście,Klasa 1F grupa 1 (sportowa pol-biol-ang - LA),361.00
2024/2025,Warszawie,LXII Sportowe LO im. Władysława Alberta Andersa,ul. Konwiktorska 5/7 00-216 Warszawa Śródmieście,Klasa 1F grupa 1 (sportowa pol-biol-ang - sporty różne),301.00
2024/2025,Warszawie,LXIII LO im. Lajosa Kossutha,Warszawa ul. Ludwika Hirszfelda 11 02-776 Ursynów Ursynów,Klasa 1A (językowa),128.85
2024/2025,Warszawie,LXIII LO im. Lajosa Kossutha,Warszawa ul. Ludwika Hirszfelda 11 02-776 Ursynów Ursynów,Klasa 1B grupa 1 (biologiczno-chemiczna),155.50
2024/2025,Warszawie,LXIII LO im. Lajosa Kossutha,Warszawa ul. Ludwika Hirszfelda 11 02-776 Ursynów Ursynów,Klasa 1B grupa 2 (biologiczno-chemiczna),149.10
2024/2025,Warszawie,LXIII LO im. Lajosa Kossutha,Warszawa ul. Ludwika Hirszfelda 11 02-776 Ursynów Ursynów,Klasa 1C grupa 1 (społeczno-prawna),147.50
2024/2025,Warszawie,LXIII LO im. Lajosa Kossutha,Warszawa ul. Ludwika Hirszfelda 11 02-776 Ursynów Ursynów,Klasa 1C grupa 2 (społeczno-prawna),143.65
2024/2025,Warszawie,LXIII LO im. Lajosa Kossutha,Warszawa ul. Ludwika Hirszfelda 11 02-776 Ursynów Ursynów,Klasa 1D grupa 1 (matematyczno-informatyczna),148.55
2024/2025,Warszawie,LXIII LO im. Lajosa Kossutha,Warszawa ul. Ludwika Hirszfelda 11 02-776 Ursynów Ursynów,Klasa 1D grupa 2 (matematyczno-fizyczna),150.45
2024/2025,Warszawie,LXIII LO im. Lajosa Kossutha,Warszawa ul. Ludwika Hirszfelda 11 02-776 Ursynów Ursynów,Klasa 1E (integracyjna matematyczno-geograficzna),153.45
2024/2025,Warszawie,LXIV LO im. Stanisława Ignacego Witkiewicza,ul. Elbląska 51 01-737 Warszawa Żoliborz,Klasa 1A (język angielski),176.00
2024/2025,Warszawie,LXIV LO im. Stanisława Ignacego Witkiewicza,ul. Elbląska 51 01-737 Warszawa Żoliborz,Klasa 1B (język niemiecki),174.75
2024/2025,Warszawie,LXIV LO im. Stanisława Ignacego Witkiewicza,ul. Elbląska 51 01-737 Warszawa Żoliborz,Klasa 1C (język francuskI),174.45
2024/2025,Warszawie,LXIV LO im. Stanisława Ignacego Witkiewicza,ul. Elbląska 51 01-737 Warszawa Żoliborz,Klasa 1D (język hiszpański),179.55
2024/2025,Warszawie,LXV LO im. gen. Józefa Bema,ul. Marynarska 2/6 02-674 Warszawa Mokotów,Klasa 1A grupa 1 (integracyjna matematyczna),150.25
2024/2025,Warszawie,LXV LO im. gen. Józefa Bema,ul. Marynarska 2/6 02-674 Warszawa Mokotów,Klasa 1A grupa 2 (integracyjna matematyczna),142.75
2024/2025,Warszawie,LXV LO im. gen. Józefa Bema,ul. Marynarska 2/6 02-674 Warszawa Mokotów,Klasa 1B grupa 1 (integracyjna biologiczna),151.35
2024/2025,Warszawie,LXV LO im. gen. Józefa Bema,ul. Marynarska 2/6 02-674 Warszawa Mokotów,Klasa 1B grupa 2 (integracyjna biologiczna),140.95
2024/2025,Warszawie,LXV LO im. gen. Józefa Bema,ul. Marynarska 2/6 02-674 Warszawa Mokotów,Klasa 1C grupa 1 (ogólnodostępna artystyczna),129.75
2024/2025,Warszawie,LXV LO im. gen. Józefa Bema,ul. Marynarska 2/6 02-674 Warszawa Mokotów,Klasa 1C grupa 2 (ogólnodostępna artystyczna),126.05
2024/2025,Warszawie,LXV LO im. gen. Józefa Bema,ul. Marynarska 2/6 02-674 Warszawa Mokotów,Klasa 1D grupa 1 (ogólnodostępna prawnicza),137.60
2024/2025,Warszawie,LXV LO im. gen. Józefa Bema,ul. Marynarska 2/6 02-674 Warszawa Mokotów,Klasa 1D grupa 2 (ogólnodostępna prawnicza),126.75
2024/2025,Warszawie,LXV LO im. gen. Józefa Bema,ul. Marynarska 2/6 02-674 Warszawa Mokotów,Klasa 1E grupa 1 (intgracyjna lingwistyczna),135.85
2024/2025,Warszawie,LXV LO im. gen. Józefa Bema,ul. Marynarska 2/6 02-674 Warszawa Mokotów,Klasa 1E grupa 2 (intgracyjna lingwistyczna),128.55
2024/2025,Warszawie,LXVII LO im. Jana Nowaka-Jeziorańskiego,ul. Hoża 11/15 00-528 Warszawa Śródmieście,Klasa 1A grupa 1 (medyczno-przyrodnicza),175.85
2024/2025,Warszawie,LXVII LO im. Jana Nowaka-Jeziorańskiego,ul. Hoża 11/15 00-528 Warszawa Śródmieście,Klasa 1A grupa 2 (medyczno-przyrodnicza),171.30
2024/2025,Warszawie,LXVII LO im. Jana Nowaka-Jeziorańskiego,ul. Hoża 11/15 00-528 Warszawa Śródmieście,Klasa 1B grupa 1 (politechniczna),174.55
2024/2025,Warszawie,LXVII LO im. Jana Nowaka-Jeziorańskiego,ul. Hoża 11/15 00-528 Warszawa Śródmieście,Klasa 1B grupa 2 (politechniczna),169.05
2024/2025,Warszawie,LXVII LO im. Jana Nowaka-Jeziorańskiego,ul. Hoża 11/15 00-528 Warszawa Śródmieście,Klasa 1C grupa 1 (ekonomiczna),173.80
2024/2025,Warszawie,LXVII LO im. Jana Nowaka-Jeziorańskiego,ul. Hoża 11/15 00-528 Warszawa Śródmieście,Klasa 1C grupa 2 (ekonomiczna),165.35
2024/2025,Warszawie,LXVII LO im. Jana Nowaka-Jeziorańskiego,ul. Hoża 11/15 00-528 Warszawa Śródmieście,Klasa 1D grupa 1 (prawna),171.85
2024/2025,Warszawie,LXVII LO im. Jana Nowaka-Jeziorańskiego,ul. Hoża 11/15 00-528 Warszawa Śródmieście,Klasa 1D grupa 2 (prawna),163.65
2024/2025,Warszawie,LXVIII LO im. Tytusa Chałubińskiego,ul. Ludwika Narbutta 31 02-536 Warszawa Mokotów,Klasa 1T (przyrodniczo-medyczna),118.65
2024/2025,Warszawie,LXVIII LO im. Tytusa Chałubińskiego,ul. Ludwika Narbutta 31 02-536 Warszawa Mokotów,Klasa 1U (społeczno-prawna),121.20
2024/2025,Warszawie,LXVIII LO im. Tytusa Chałubińskiego,ul. Ludwika Narbutta 31 02-536 Warszawa Mokotów,Klasa 1W (dziennikarska),121.40
2024/2025,Warszawie,LXIX Liceum Ogólnokształcące Z Oddziałami Integracyjnymi im. Bohaterów Powstania Warszawskiego 1944 w Warszawie,ul. Stanisława Skarżyńskiego 8 02-377 Warszawa Ochota,Klasa 1A (integracyjna społeczna),130.10
2024/2025,Warszawie,LXIX Liceum Ogólnokształcące Z Oddziałami Integracyjnymi im. Bohaterów Powstania Warszawskiego 1944 w Warszawie,ul. Stanisława Skarżyńskiego 8 02-377 Warszawa Ochota,Klasa 1B (integracyjna geograficzna),149.85
2024/2025,Warszawie,LXIX Liceum Ogólnokształcące Z Oddziałami Integracyjnymi im. Bohaterów Powstania Warszawskiego 1944 w Warszawie,ul. Stanisława Skarżyńskiego 8 02-377 Warszawa Ochota,Klasa 1C (integracyjna biologiczno-językowa),147.90
2024/2025,Warszawie,LXIX Liceum Ogólnokształcące Z Oddziałami Integracyjnymi im. Bohaterów Powstania Warszawskiego 1944 w Warszawie,ul. Stanisława Skarżyńskiego 8 02-377 Warszawa Ochota,Klasa 1D (ogólna informatyczna),132.40
2024/2025,Warszawie,LXIX Liceum Ogólnokształcące Z Oddziałami Integracyjnymi im. Bohaterów Powstania Warszawskiego 1944 w Warszawie,ul. Stanisława Skarżyńskiego 8 02-377 Warszawa Ochota,Klasa 1E (artystyczna),140.80
2024/2025,Warszawie,LXX LO im. Aleksandra Kamińskiego,ul. Edwarda Dembowskiego 1 02-784 Warszawa Ursynów,Klasa 1A grupa 1 (pol-his-wos),161.85
2024/2025,Warszawie,LXX LO im. Aleksandra Kamińskiego,ul. Edwarda Dembowskiego 1 02-784 Warszawa Ursynów,Klasa 1A grupa 2 (pol-his-wos),159.00
2024/2025,Warszawie,LXX LO im. Aleksandra Kamińskiego,ul. Edwarda Dembowskiego 1 02-784 Warszawa Ursynów,Klasa 1B grupa 1 (mat-fiz-ang),169.75
2024/2025,Warszawie,LXX LO im. Aleksandra Kamińskiego,ul. Edwarda Dembowskiego 1 02-784 Warszawa Ursynów,Klasa 1B grupa 2 (mat-fiz-inf),167.65
2024/2025,Warszawie,LXX LO im. Aleksandra Kamińskiego,ul. Edwarda Dembowskiego 1 02-784 Warszawa Ursynów,Klasa 1C grupa 1 (mat-geo-ang),169.15
2024/2025,Warszawie,LXX LO im. Aleksandra Kamińskiego,ul. Edwarda Dembowskiego 1 02-784 Warszawa Ursynów,Klasa 1C grupa 2 (mat-geo-ang),169.25
2024/2025,Warszawie,LXX LO im. Aleksandra Kamińskiego,ul. Edwarda Dembowskiego 1 02-784 Warszawa Ursynów,Klasa 1D grupa 1 (mat-geo-niem),164.20
2024/2025,Warszawie,LXX LO im. Aleksandra Kamińskiego,ul. Edwarda Dembowskiego 1 02-784 Warszawa Ursynów,Klasa 1D grupa 2 (mat-geo-hiszp),167.95
2024/2025,Warszawie,LXX LO im. Aleksandra Kamińskiego,ul. Edwarda Dembowskiego 1 02-784 Warszawa Ursynów,Klasa 1E grupa 1 (biol-chem-mat),167.95
2024/2025,Warszawie,LXX LO im. Aleksandra Kamińskiego,ul. Edwarda Dembowskiego 1 02-784 Warszawa Ursynów,Klasa 1E grupa 2 (biol-chem-mat),173.05
2024/2025,Warszawie,LXXII LO im. gen. Jakuba Jasińskiego,ul. Grochowska 346/348 03-838 Warszawa Praga-Południe,Klasa 1 grupa 1 (europejska),136.20
2024/2025,Warszawie,LXXII LO im. gen. Jakuba Jasińskiego,ul. Grochowska 346/348 03-838 Warszawa Praga-Południe,Klasa 1 grupa 1 (humanistyczna),132.80
2024/2025,Warszawie,LXXII LO im. gen. Jakuba Jasińskiego,ul. Grochowska 346/348 03-838 Warszawa Praga-Południe,Klasa 1 grupa 1 (psychologiczno-społęczna),142.00
2024/2025,Warszawie,LXXII LO im. gen. Jakuba Jasińskiego,ul. Grochowska 346/348 03-838 Warszawa Praga-Południe,Klasa 1 grupa 1 (ratownicza),148.05
2024/2025,Warszawie,LXXII LO im. gen. Jakuba Jasińskiego,ul. Grochowska 346/348 03-838 Warszawa Praga-Południe,Klasa 1 grupa 2 (europejska),129.05
2024/2025,Warszawie,LXXII LO im. gen. Jakuba Jasińskiego,ul. Grochowska 346/348 03-838 Warszawa Praga-Południe,Klasa 1 grupa 2 (humanistyczna),126.95
2024/2025,Warszawie,LXXII LO im. gen. Jakuba Jasińskiego,ul. Grochowska 346/348 03-838 Warszawa Praga-Południe,Klasa 1 grupa 2 (psychologiczno-społęczna),120.80
2024/2025,Warszawie,LXXII LO im. gen. Jakuba Jasińskiego,ul. Grochowska 346/348 03-838 Warszawa Praga-Południe,Klasa 1 grupa 2 (ratownicza),135.90
2024/2025,Warszawie,LXXV LO im. Jana III Sobieskiego,ul. Czerniakowska 128 00-454 Warszawa Śródmieście,Klasa 1A (medialna),148.50
2024/2025,Warszawie,LXXV LO im. Jana III Sobieskiego,ul. Czerniakowska 128 00-454 Warszawa Śródmieście,Klasa 1B (biologiczno-chemiczna),162.75
2024/2025,Warszawie,LXXV LO im. Jana III Sobieskiego,ul. Czerniakowska 128 00-454 Warszawa Śródmieście,Klasa 1C (filmowa),158.00
2024/2025,Warszawie,LXXV LO im. Jana III Sobieskiego,ul. Czerniakowska 128 00-454 Warszawa Śródmieście,Klasa 1D (dyplomatyczna),148.60
2024/2025,Warszawie,LXXV LO im. Jana III Sobieskiego,ul. Czerniakowska 128 00-454 Warszawa Śródmieście,Klasa 1E (muzyczno-teatralna),132.40
2024/2025,Warszawie,LXXVI Liceum Ogólnokształcące im. Marszałka Józefa Piłsudskiego,ul. Kowelska 1 03-432 Warszawa Praga-Północ,Klasa 1C (z innowacją w zakresie służby celno- skarbowej),110.10
2024/2025,Warszawie,LXXVI Liceum Ogólnokształcące im. Marszałka Józefa Piłsudskiego,ul. Kowelska 1 03-432 Warszawa Praga-Północ,"Klasa 1D ( integracyjna, z innowacją w zakresie dziennikarstwa)",111.15
2024/2025,Warszawie,LXXVI Liceum Ogólnokształcące im. Marszałka Józefa Piłsudskiego,ul. Kowelska 1 03-432 Warszawa Praga-Północ,Klasa 1L (z innowacją w zakresie personelu pokładowego),128.40
2024/2025,Warszawie,LXXVI Liceum Ogólnokształcące im. Marszałka Józefa Piłsudskiego,ul. Kowelska 1 03-432 Warszawa Praga-Północ,Klasa 1M (z innowacją w zakresie medycznym),125.50
2024/2025,Warszawie,LXXVI Liceum Ogólnokształcące im. Marszałka Józefa Piłsudskiego,ul. Kowelska 1 03-432 Warszawa Praga-Północ,Klasa 1P (z innowacją w zakresie służby w policji),109.40
2024/2025,Warszawie,LXXVI Liceum Ogólnokształcące im. Marszałka Józefa Piłsudskiego,ul. Kowelska 1 03-432 Warszawa Praga-Północ,Klasa 1W (z innowacją w zakresie wojskowości),124.70
2024/2025,Warszawie,LXXVIII LO im. Marii Pawlikowskiej-Jasnorzewskiej,ul. Anieli Krzywoń 3 01-391 Warszawa Bemowo,Klasa 1A (turystyczna),141.05
2024/2025,Warszawie,LXXVIII LO im. Marii Pawlikowskiej-Jasnorzewskiej,ul. Anieli Krzywoń 3 01-391 Warszawa Bemowo,Klasa 1B (ekonomiczna),149.70
2024/2025,Warszawie,LXXVIII LO im. Marii Pawlikowskiej-Jasnorzewskiej,ul. Anieli Krzywoń 3 01-391 Warszawa Bemowo,Klasa 1C (przyrodnicza),146.35
2024/2025,Warszawie,LXXVIII LO im. Marii Pawlikowskiej-Jasnorzewskiej,ul. Anieli Krzywoń 3 01-391 Warszawa Bemowo,Klasa 1D (lingwistyczna),134.65
2024/2025,Warszawie,LXXVIII LO im. Marii Pawlikowskiej-Jasnorzewskiej,ul. Anieli Krzywoń 3 01-391 Warszawa Bemowo,Klasa 1E (prawnicza),130.40
2024/2025,Warszawie,LXXVIII LO im. Marii Pawlikowskiej-Jasnorzewskiej,ul. Anieli Krzywoń 3 01-391 Warszawa Bemowo,Klasa 1F (dwujęzyczna),122.56
2024/2025,Warszawie,LXXX LO im. Leopolda Staffa,ul. Wiśniowa 56 02-520 Warszawa Mokotów,Klasa 1A (mat-inf-ang),153.75
